GeneName	GeneID	log2FC	pval	FDR	GO:0051707 response to other organism	GO:0098542 defense response to other organism	GO:0009615 response to virus	GO:0051607 defense response to virus	GO:0051704 multi-organism process	GO:0006952 defense response	GO:0035456 response to interferon-beta	GO:0043207 response to external biotic stimulus	GO:0009607 response to biotic stimulus	GO:0002252 immune effector process	GO:0035458 cellular response to interferon-beta	GO:0000281 mitotic cytokinesis	GO:0000910 cytokinesis	GO:0061640 cytoskeleton-dependent cytokinesis	GO:0045087 innate immune response	GO:1903047 mitotic cell cycle process	GO:0009605 response to external stimulus	GO:0006955 immune response	GO:0007059 chromosome segregation	GO:0045088 regulation of innate immune response	GO:0022402 cell cycle process	GO:0000278 mitotic cell cycle	GO:0035455 response to interferon-alpha	GO:0034097 response to cytokine	GO:0034341 response to interferon-gamma	GO:0022414 reproductive process
Chmp7	105513	0.057628268038691	0.124070446866469	0.898464814977942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Chmp6	208092	0.00393639560405449	0.882102163100119	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Chmp5	76959	-0.0181343380258719	0.515114149249558	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Mir6940	102466989	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6942	102465568	0.000189139620327677	0.936252855614228	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gcnt2	14538	0.00732300660892603	0.399162326210745	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6948	102466771	0.000411285391815394	0.680630689633012	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mark4	232944	0.0135163724907537	0.219588413958805	0.984943272521421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mark2	13728	-0.0796088568435239	0.0839410955923843	0.788751869109392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mark3	17169	-0.0116689579398177	0.714425681633343	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nmd3	97112	-0.0209009775341644	0.450784632903853	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps15a-ps6	100042173	0.0045482921204488	0.636044564881438	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Extl1	56219	0.000941564591565595	0.464318821838588	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Extl2	58193	-0.0113966689766595	0.486133754042688	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Extl3	54616	-0.0111194576006244	0.683748723549818	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm7609	665378	0.00219671092044042	0.499137708010835	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tia1	21841	0.0158110184682098	0.557764624896799	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem160	69094	0.0497994430169262	0.0777997803129262	0.767100120667372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem163	72160	0.0277635571168221	0.0778282773462114	0.767100120667372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem165	21982	-0.00559041873215609	0.842123449992499	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem164	209497	-0.0349619879366237	0.256711353782477	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem167	66074	-0.0292523160566896	0.375874958955081	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem169	271711	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem168	101118	0.0033304182175495	0.908722289476818	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d8	54610	-0.00283329434272372	0.563697065594433	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d9	71310	0.000169324772646972	0.601647382850258	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d1	57915	-0.0719829403096587	0.0937640494899692	0.819458009697631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d2	381605	-0.000945586965299567	0.911921560378298	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d4	210789	-0.0194213663689871	0.355062565745811	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d5	72238	-0.0429595680863826	0.122890535656257	0.898464814977942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tbc1d7	67046	0.0193629534256929	0.0490492592779517	0.653768287697876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spata45	75558	0.000553046978443925	0.477089012229282	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933405E24Rik	71056	0.000439166812208404	0.562018313349045	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Akirin2	433693	-0.00442739005858491	0.836341105021147	0.999958094925527	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Akirin1	68050	-0.0384966202767107	0.280861126108838	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap3m1	55946	-0.00588519823760051	0.830149850913221	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limd2	67803	0.0142788759452788	0.702861709507733	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Limd1	29806	-0.086629941464159	0.0709956947866541	0.751212435144227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop58	55989	-0.0109191903764575	0.688194088759065	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsf2	264895	-0.00121181592938124	0.894862555088162	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nop56	67134	0.00832631222491788	0.814607698772396	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gga2	74105	0.0218057296801482	0.0993907120920233	0.83798224231715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sarnp	66118	-0.0104883719378252	0.732192610465789	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnip4	80334	-0.000831709006428201	0.741901230810315	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnip3	56461	0.00984897243894021	0.00498680120187066	0.231818342251941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnip2	80906	0.00336844582565449	0.272748338123858	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnip1	70357	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930447A16Rik	74892	0.000230466749947034	0.869497913835885	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpcn1	252972	-0.00307843447057956	0.791033083206391	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpcn2	233979	0.00950301212759758	0.437161473571864	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tcirg1	27060	0.00805102513812411	0.751801150641822	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ltbp4	108075	0.000843817154397782	0.843586835953546	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ltbp3	16998	0.00159887713526293	0.0739719110505037	0.755335402837921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chadl	214685	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pappa	18491	0.000402200840669588	0.61728158002977	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9530082P21Rik	638247	-0.0113351245511152	0.521877884073566	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Secisbp2	75420	0.0148647346539102	0.463232005286604	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1h	58226	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Calhm2	72691	0.00777682278321364	0.59702766586832	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1a	12286	0.00150297349810716	0.851894664483755	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cacna1b	12287	-2.27778652095158e-05	0.97233400566052	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1c	12288	-0.00625736197428319	0.188772393742719	0.954790724992744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1d	12289	0.000637093541643772	0.895996040256421	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1e	12290	0.000255940356974789	0.856391507632678	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cacna1f	54652	-0.000385144364989543	0.681449811079217	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cacna1s	12292	-0.000405291003952366	0.502802935065729	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xrn1	24127	-0.00206235535055368	0.941463895330439	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xrn2	24128	0.0831675037330805	0.0735735758293649	0.75472867260011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Pde11a	241489	0.000745723551306285	0.915912024895589	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nubpl	76826	-0.00217558534699438	0.808163558006026	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dqx1	93838	-0.00713752688132991	0.0891502176867285	0.800208603082904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dynlrb1	67068	0.00109527293307097	0.968658400680986	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir7223	102465705	0.000284612465897554	0.82310923797175	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir7227	102465707	-0.00107678968140319	0.599582475712104	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot8	69125	4.16715098096249e-05	0.999984363133787	0.999984363133787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot3	232791	-0.0218408047556808	0.438708634777247	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot2	72068	-0.00891719416124463	0.784319893695582	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot1	234594	-0.0525168770722589	0.203917209927696	0.97235664705156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot7	18983	-0.0439021709259245	0.186662054577419	0.953043903758868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot6	104625	-0.0187066737331856	0.578974373930108	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnot4	53621	-0.0752689461343097	0.0637677069908888	0.72658735935247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir3101	100526505	0.00015915508650385	0.902911252642374	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sirpb1a	320832	0.00181296583673993	0.474228747569997	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sirpb1b	668101	0.000374931975555574	0.563255725421967	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B930018H19Rik	330734	0.000339687122815762	0.646335679504403	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfic	18029	0.0218528026596056	0.392433776673745	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnr1	12801	-0.000385144364989543	0.681449811079217	NA	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Nfia	18027	0.00360840616308726	0.673868908499914	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir875	100124469	0.000360487810306437	0.682193512371276	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxcr3	12766	-0.0698432963798459	0.113530047781805	0.868682464299429	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxcr2	12765	0.000664373317405389	0.384475524790027	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ttyh1	57776	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ttyh2	117160	-0.00376045389350393	0.479753112769029	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cxcr4	12767	-0.00534690819016584	0.512637933740411	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Fbxl20	72194	-0.0112872166919303	0.597121825856144	0.999958094925527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl21	213311	-0.0030254929806416	0.0335996165005921	0.546704155733806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Fbxl22	74165	-0.00317367930953532	0.711262248023969	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dlc1	50768	-0.00139699082680422	0.37651757623835	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkig	18769	0.00153915413686886	0.842450064731211	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkia	18767	0.00085621390789293	0.279537249126787	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pkib	18768	0.00243790658461859	0.105368815932757	0.850269573875681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trnt1	70047	0.00808504312772977	0.768657310942727	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lnpep	240028	-0.0117752056407019	0.639877252966242	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gss	14854	0.0157428038045333	0.395163500413727	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Gsr	14782	-0.00771848392927883	0.797985253918112	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Izumo4	71564	0.044382333276802	0.0551610224294755	0.688096625224303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsn	227753	0.0107618392141879	0.48836932288668	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Wnt3	22415	0.00128349015761293	0.171030601313988	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Wnt4	22417	0.0008400248400386	0.624045676868532	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Fam219aos	76992	2.9164174222616e-05	0.988963579355756	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grhl1	195733	-0.00505686945127112	0.0242678020201216	0.482075094339207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grhl2	252973	-0.00262667859989871	0.376878159246923	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sod1	20655	-0.0047618912658486	0.824806615070863	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Cyp4f41-ps	77875	0.00153405268708864	0.371761365910265	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss9	432478	6.24474444734007e-05	0.976416937620121	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss3	140765	0.000682645297455783	0.499228415496444	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss4	214523	0.00100584023184912	0.250807446155832	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmprss7	208171	0.000709615484846589	0.379315969063675	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trhr	22045	0.000411285391815394	0.680630689633012	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmed10	68581	0.00652714713820465	0.835667372874644	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110082I17Rik	73212	0.00721688005451176	0.289209577324122	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Id4	15904	0.000347745024318514	0.627726593614528	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1
Id2	15902	0.228378027631326	0.00073372071021667	0.0695695343250679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Id3	15903	-0.472666616887981	0.00455442200431039	0.222088488512229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Id1	15901	0.000914819700742117	0.393263096886689	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rrnad1	229503	0.0205496477851823	0.231378281949358	0.985481759161848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpd52	21985	-0.00555674590126037	0.766980010629728	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Csn2	12991	0.000439166812208404	0.562018313349045	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sorcs3	66673	0.000612245932845332	0.642706019481118	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trub1	72133	0.00868429379065848	0.507417775263341	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trub2	227682	-0.00424522594689745	0.828864203908581	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ids	15931	-0.0324378029393536	0.248189130451129	0.999721672012881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp503	218820	0.000382122324582041	0.518486181106518	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zfp507	668501	-0.0530597561240659	0.0331502956121031	0.546704155733806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ide	15925	-0.00139858133138065	0.968306567645345	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arpp21	74100	0.000423609059935292	0.763959293686373	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Barhl1	54422	-0.000683345795134145	0.474334155819552	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsta4	14860	0.000799518478380603	0.320534686988507	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gsta3	14859	0.000458758493246508	0.548837060866637	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyl1	17095	0.00112242743751074	0.470275061392371	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med30	69790	0.00562886026540891	0.828883302974857	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Med31	67279	0.00346187313716375	0.748220312791398	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem29	382245	0.0066316148428594	0.541103865672787	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccnyl1	227210	0.00610946165658652	0.483792507728174	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Aacs	78894	0.00898846396826269	0.717919916905106	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Olfr192	404309	-0.000413290562564747	0.680088107695989	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Immp1l	66541	-0.00249048192267463	0.895851466049727	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prl7a1	19113	-0.00039826901306197	0.594984437200226	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prl7a2	19114	-9.10466746287041e-05	0.767258477783528	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mb	17189	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lrrc14	223664	0.0169758810057043	0.47223359770504	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Basp1	70350	0.00167947732934168	0.199814063692346	0.968781297280387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fiz1	23877	-0.0192891089670906	0.383936167803767	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myd88	17874	0.0347615962151079	0.275911209840176	0.999958094925527	1	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0
Glb1l2	244757	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glb1l3	70893	-0.000406409203077652	0.596568691015565	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4827	224180	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D17H6S53E	114585	0.00245570870883292	0.78829671465905	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6093	619715	0.000375822081304742	0.644690671048523	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
