"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0051985 negative regulation of chromosome segregation"	0.180778327884408	0.928512564731907	0.180778327884408	0.832665946356283	25	0.180778327884408
"GO:0097529 myeloid leukocyte migration"	0.180790302645682	0.917323744564138	0.180790302645682	0.832665946356283	68	0.180790302645682
"GO:0071174 mitotic spindle checkpoint"	0.180808675543889	0.931971328192236	0.180808675543889	0.832665946356283	21	0.180808675543889
"GO:0045841 negative regulation of mitotic metaphase/anaphase transition"	0.180808675543889	0.931971328192236	0.180808675543889	0.832665946356283	21	0.180808675543889
"GO:1902100 negative regulation of metaphase/anaphase transition of cell cycle"	0.180808675543889	0.931971328192236	0.180808675543889	0.832665946356283	21	0.180808675543889
"GO:2000816 negative regulation of mitotic sister chromatid separation"	0.180808675543889	0.931971328192236	0.180808675543889	0.832665946356283	21	0.180808675543889
"GO:1905819 negative regulation of chromosome separation"	0.180808675543889	0.931971328192236	0.180808675543889	0.832665946356283	21	0.180808675543889
"GO:0021591 ventricular system development"	0.180852162204041	0.939122414194953	0.180852162204041	0.832665946356283	15	0.180852162204041
"GO:0006778 porphyrin-containing compound metabolic process"	0.18167937446185	0.919878454672202	0.18167937446185	0.832665946356283	34	0.18167937446185
"GO:0061081 positive regulation of myeloid leukocyte cytokine production involved in immune response"	0.182189259175711	0.949204845378535	0.182189259175711	0.832665946356283	10	0.182189259175711
"GO:0034121 regulation of toll-like receptor signaling pathway"	0.182351841707004	0.911824799152377	0.182351841707004	0.832665946356283	40	0.182351841707004
"GO:0045785 positive regulation of cell adhesion"	0.18262344191441	0.906467049963028	0.18262344191441	0.832665946356283	278	0.18262344191441
"GO:0042107 cytokine metabolic process"	0.182779395632699	0.918996246511154	0.182779395632699	0.832665946356283	16	0.182779395632699
"GO:1903825 organic acid transmembrane transport"	0.182924375995182	0.912958628120673	0.182924375995182	0.832665946356283	45	0.182924375995182
"GO:1905039 carboxylic acid transmembrane transport"	0.182994798268529	0.912907588406931	0.182994798268529	0.832665946356283	44	0.182994798268529
"GO:0032469 endoplasmic reticulum calcium ion homeostasis"	0.183215210454283	0.916709897242029	0.183215210454283	0.832665946356283	21	0.183215210454283
"GO:0045839 negative regulation of mitotic nuclear division"	0.183278813080225	0.914814932326418	0.183278813080225	0.832665946356283	32	0.183278813080225
"GO:1901607 alpha-amino acid biosynthetic process"	0.183484403043393	0.909766114616358	0.183484403043393	0.832665946356283	50	0.183484403043393
"GO:0071229 cellular response to acid chemical"	0.183730897767148	0.903613832462127	0.183730897767148	0.832665946356283	130	0.183730897767148
"GO:0000920 cell separation after cytokinesis"	0.183794400455944	0.922220808436712	0.183794400455944	0.832665946356283	17	0.183794400455944
"GO:0070665 positive regulation of leukocyte proliferation"	0.183807766955387	0.903809362628101	0.183807766955387	0.832665946356283	107	0.183807766955387
"GO:0070555 response to interleukin-1"	0.183949220201949	0.905079414393593	0.18394922020195	0.832665946356283	74	0.183949220201949
"GO:0046718 viral entry into host cell"	0.184037204412169	0.926046181783733	0.184037204412169	0.832665946356283	16	0.184037204412169
"GO:0030260 entry into host cell"	0.184037204412169	0.926046181783733	0.184037204412169	0.832665946356283	16	0.184037204412169
"GO:0044409 entry into host"	0.184037204412169	0.926046181783733	0.184037204412169	0.832665946356283	16	0.184037204412169
"GO:0051806 entry into cell of other organism involved in symbiotic interaction"	0.184037204412169	0.926046181783733	0.184037204412169	0.832665946356283	16	0.184037204412169
"GO:0051828 entry into other organism involved in symbiotic interaction"	0.184037204412169	0.926046181783733	0.184037204412169	0.832665946356283	16	0.184037204412169
"GO:0002250 adaptive immune response"	0.184200395501146	0.901124154708914	0.184200395501146	0.832665946356283	137	0.184200395501146
"GO:0050982 detection of mechanical stimulus"	0.184645878261189	0.909380438402026	0.184645878261189	0.832665946356283	32	0.184645878261189
"GO:0008652 cellular amino acid biosynthetic process"	0.184679236591051	0.904725359127606	0.184679236591051	0.832665946356283	53	0.184679236591051
"GO:0032479 regulation of type I interferon production"	0.184835773150754	0.900968078945654	0.184835773150754	0.832665946356283	55	0.184835773150754
"GO:0060122 inner ear receptor cell stereocilium organization"	0.184992303358762	0.912647892545431	0.184992303358762	0.832665946356283	24	0.184992303358762
"GO:0007052 mitotic spindle organization"	0.185380368518812	0.898875973341045	0.185380368518812	0.832665946356283	55	0.185380368518812
"GO:0033013 tetrapyrrole metabolic process"	0.185436891899049	0.903295674921015	0.185436891899049	0.832665946356283	41	0.185436891899049
"GO:0001678 cellular glucose homeostasis"	0.18551438914962	0.900677478250192	0.18551438914962	0.832665946356283	58	0.18551438914962
"GO:0006839 mitochondrial transport"	0.185716364355117	0.898473037937477	0.185716364355117	0.832665946356283	69	0.185716364355117
"GO:0070228 regulation of lymphocyte apoptotic process"	0.186087341459589	0.897081502702749	0.186087341459589	0.832665946356283	54	0.186087341459589
"GO:0060969 negative regulation of gene silencing"	0.186266763901954	0.911345437609262	0.186266763901954	0.832665946356283	16	0.186266763901954
"GO:0085029 extracellular matrix assembly"	0.186296315811618	0.923746137699605	0.186296315811618	0.832665946356283	12	0.186296315811618
"GO:0019985 translesion synthesis"	0.186493748355762	0.922323544582414	0.186493748355762	0.832665946356283	11	0.186493748355762
"GO:0060088 auditory receptor cell stereocilium organization"	0.186633938323993	0.930013905099953	0.186633938323993	0.832665946356283	11	0.186633938323993
"GO:0032272 negative regulation of protein polymerization"	0.186682085653684	0.897574709078415	0.186682085653684	0.832665946356283	46	0.186682085653684
"GO:0006865 amino acid transport"	0.186944855782318	0.895544248396838	0.186944855782318	0.832665946356283	58	0.186944855782318
"GO:0010035 response to inorganic substance"	0.18781677317835	0.886612591586731	0.18781677317835	0.832665946356283	374	0.18781677317835
"GO:0033047 regulation of mitotic sister chromatid segregation"	0.188080676007719	0.89176292939654	0.188080676007719	0.832665946356283	50	0.188080676007719
"GO:0045773 positive regulation of axon extension"	0.189020741384113	0.892862220587155	0.189020741384113	0.832665946356283	33	0.189020741384113
"GO:0043518 negative regulation of DNA damage response, signal transduction by p53 class mediator"	0.189102713815948	0.91281691392961	0.189102713815948	0.832665946356283	12	0.189102713815948
"GO:0071559 response to transforming growth factor beta"	0.189353755661976	0.887675372008753	0.189353755661976	0.832665946356283	48	0.189353755661976
"GO:0034695 response to prostaglandin E"	0.189665601050369	0.900172195176823	0.189665601050369	0.832665946356283	19	0.189665601050369
"GO:0071322 cellular response to carbohydrate stimulus"	0.190335828132936	0.882806327303839	0.190335828132936	0.832665946356283	56	0.190335828132936
"GO:0006688 glycosphingolipid biosynthetic process"	0.190475194914626	0.896509089063557	0.190475194914626	0.832665946356283	19	0.190475194914626
"GO:0002903 negative regulation of B cell apoptotic process"	0.190785810100381	0.903179209550629	0.190785810100381	0.832665946356283	13	0.190785810100381
"GO:0034694 response to prostaglandin"	0.190856691620173	0.890762947737167	0.190856691620173	0.832665946356283	24	0.190856691620173
"GO:0071398 cellular response to fatty acid"	0.190940690866509	0.883432933223189	0.190940690866509	0.832665946356283	40	0.190940690866509
"GO:0051195 negative regulation of cofactor metabolic process"	0.191511225887443	0.901400707160507	0.191511225887443	0.832665946356283	13	0.191511225887443
"GO:0001818 negative regulation of cytokine production"	0.191883546269771	0.872775867908348	0.191883546269771	0.832665946356283	155	0.191883546269771
"GO:0001574 ganglioside biosynthetic process"	0.192297143647279	0.893947230204069	0.192297143647279	0.832665946356283	16	0.192297143647279
"GO:0031935 regulation of chromatin silencing"	0.192306190618945	0.888132038267773	0.192306190618945	0.832665946356283	16	0.192306190618945
"GO:0051384 response to glucocorticoid"	0.192463272200296	0.871163106402865	0.192463272200296	0.832665946356283	125	0.192463272200296
"GO:0010965 regulation of mitotic sister chromatid separation"	0.192533864603997	0.87600549507509	0.192533864603997	0.832665946356283	45	0.192533864603997
"GO:1905818 regulation of chromosome separation"	0.192533864603997	0.87600549507509	0.192533864603997	0.832665946356283	45	0.192533864603997
"GO:0030071 regulation of mitotic metaphase/anaphase transition"	0.192574789394776	0.876481193192934	0.192574789394776	0.832665946356283	42	0.192574789394776
"GO:1902099 regulation of metaphase/anaphase transition of cell cycle"	0.192574789394776	0.876481193192934	0.192574789394776	0.832665946356283	42	0.192574789394776
"GO:0002702 positive regulation of production of molecular mediator of immune response"	0.192687129393995	0.872003010178695	0.192687129393995	0.832665946356283	60	0.192687129393995
"GO:0002579 positive regulation of antigen processing and presentation"	0.192729563259782	0.895835255673651	0.192729563259782	0.832665946356283	13	0.192729563259782
"GO:0000731 DNA synthesis involved in DNA repair"	0.192947838331078	0.878647282717526	0.192947838331078	0.832665946356283	22	0.192947838331078
"GO:0032722 positive regulation of chemokine production"	0.19355340859083	0.871544639957741	0.19355340859083	0.832665946356283	39	0.19355340859083
"GO:0033045 regulation of sister chromatid segregation"	0.193614020664671	0.870197238235786	0.193614020664671	0.832665946356283	57	0.193614020664671
"GO:0051693 actin filament capping"	0.19397252824117	0.877547240196695	0.19397252824117	0.832665946356283	25	0.19397252824117
"GO:1901988 negative regulation of cell cycle phase transition"	0.194182690680772	0.865531153828086	0.194182690680772	0.832665946356283	95	0.194182690680772
"GO:2001243 negative regulation of intrinsic apoptotic signaling pathway"	0.194686951065895	0.863397168255246	0.194686951065895	0.832665946356283	79	0.194686951065895
"GO:0050818 regulation of coagulation"	0.194697867851999	0.865420416835285	0.194697867851999	0.832665946356283	63	0.194697867851999
"GO:1902230 negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage"	0.194926209693322	0.874698245833686	0.194926209693322	0.832665946356283	21	0.194926209693322
"GO:0045059 positive thymic T cell selection"	0.195117977245855	0.897216258551567	0.195117977245855	0.832665946356283	10	0.195117977245855
"GO:0001573 ganglioside metabolic process"	0.195128000160267	0.874899177610467	0.195128000160267	0.832665946356283	23	0.195128000160267
"GO:0031960 response to corticosteroid"	0.195171218544086	0.861087582838378	0.195171218544086	0.832665946356283	133	0.195171218544086
"GO:0009132 nucleoside diphosphate metabolic process"	0.195311813480017	0.861652851530302	0.195311813480017	0.832665946356283	61	0.195311813480017
"GO:0051784 negative regulation of nuclear division"	0.195586420634833	0.865801926963976	0.195586420634833	0.832665946356283	40	0.195586420634833
"GO:0051310 metaphase plate congression"	0.195791932019633	0.863619404363418	0.195791932019633	0.832665946356283	41	0.195791932019633
"GO:0030193 regulation of blood coagulation"	0.196016909014312	0.860882802412365	0.196016909014312	0.832665946356283	60	0.196016909014312
"GO:1900046 regulation of hemostasis"	0.196016909014312	0.860882802412365	0.196016909014312	0.832665946356283	60	0.196016909014312
"GO:0030316 osteoclast differentiation"	0.196500788565549	0.867144937943078	0.196500788565549	0.832665946356283	26	0.196500788565549
"GO:0035924 cellular response to vascular endothelial growth factor stimulus"	0.196558164663132	0.873901944056818	0.196558164663132	0.832665946356283	19	0.196558164663132
"GO:0030834 regulation of actin filament depolymerization"	0.197205143078846	0.859593139805106	0.197205143078846	0.832665946356283	40	0.197205143078846
"GO:1901991 negative regulation of mitotic cell cycle phase transition"	0.197206306355825	0.854765316087158	0.197206306355825	0.832665946356283	89	0.197206306355825
"GO:0000070 mitotic sister chromatid segregation"	0.197227631015193	0.866214878620761	0.197227631015193	0.832665946356283	20	0.197227631015193
"GO:0002260 lymphocyte homeostasis"	0.197727731701866	0.855687416058626	0.197727731701866	0.832665946356283	51	0.197727731701866
"GO:0050671 positive regulation of lymphocyte proliferation"	0.197823657151455	0.852138793767578	0.197823657151455	0.832665946356283	102	0.197823657151455
"GO:0072593 reactive oxygen species metabolic process"	0.198309938156812	0.851933711396283	0.198309938156812	0.832665946356283	62	0.198309938156812
"GO:1902165 regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	0.198400270150746	0.876723452562089	0.198400270150746	0.832665946356283	12	0.198400270150746
"GO:0002577 regulation of antigen processing and presentation"	0.198468582852245	0.86481315384446	0.198468582852245	0.832665946356283	18	0.198468582852245
"GO:0009311 oligosaccharide metabolic process"	0.198641138593323	0.858202966732553	0.198641138593323	0.832665946356283	29	0.198641138593323
"GO:1901655 cellular response to ketone"	0.198835440346524	0.85089452834899	0.198835440346524	0.832665946356283	62	0.198835440346524
"GO:0030835 negative regulation of actin filament depolymerization"	0.199076565141156	0.855939634797306	0.199076565141156	0.832665946356283	30	0.199076565141156
"GO:0008543 fibroblast growth factor receptor signaling pathway"	0.199275437649866	0.855799578217281	0.199275437649866	0.832665946356283	25	0.199275437649865
