"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0016646 oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	0.463457113233196	-0.0933346662501504	0.463457113233196	0.660858480281594	15	0.463457113233196
"GO:0001105 RNA polymerase II transcription coactivator activity"	0.463761682524221	-0.0917485680419719	0.463761682524221	0.660858480281594	28	0.463761682524221
"GO:0004879 nuclear receptor activity"	0.463976003083916	-0.0911987510526741	0.463976003083916	0.660858480281594	30	0.463976003083916
"GO:0098531 transcription factor activity, direct ligand regulated sequence-specific DNA binding"	0.463976003083916	-0.0911987510526741	0.463976003083916	0.660858480281594	30	0.463976003083916
"GO:0016813 hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"	0.464474529616658	-0.0916909695108247	0.464474529616658	0.660858480281594	10	0.464474529616658
"GO:0017080 sodium channel regulator activity"	0.464823579968018	-0.0891821225661912	0.464823579968018	0.660858480281594	23	0.464823579968018
"GO:0071855 neuropeptide receptor binding"	0.464950391171921	-0.0900016993386719	0.464950391171921	0.660858480281594	12	0.464950391171921
"GO:0016917 GABA receptor activity"	0.465154132766575	-0.0896825193459055	0.465154132766575	0.660858480281594	11	0.465154132766575
"GO:0004364 glutathione transferase activity"	0.465259814325888	-0.0882349024875361	0.465259814325888	0.660858480281594	22	0.465259814325888
"GO:0030169 low-density lipoprotein particle binding"	0.465359938410678	-0.0887613026385457	0.465359938410678	0.660858480281594	13	0.465359938410678
"GO:0004089 carbonate dehydratase activity"	0.465520812950427	-0.0889798717342692	0.465520812950427	0.660858480281594	10	0.465520812950427
"GO:0035035 histone acetyltransferase binding"	0.465605142081097	-0.0872524398403808	0.465605142081097	0.660858480281594	22	0.465605142081097
"GO:0016895 exodeoxyribonuclease activity, producing 5'-phosphomonoesters"	0.466546881028083	-0.0852688594922393	0.466546881028083	0.660858480281594	17	0.466546881028083
"GO:0004529 exodeoxyribonuclease activity"	0.466546881028083	-0.0852688594922393	0.466546881028083	0.660858480281594	17	0.466546881028083
"GO:0051059 NF-kappaB binding"	0.466596173869738	-0.0846059143414623	0.466596173869738	0.660858480281594	27	0.466596173869738
"GO:0017049 GTP-Rho binding"	0.468099557574668	-0.0818547585391918	0.468099557574668	0.660858480281594	12	0.468099557574668
"GO:0005516 calmodulin binding"	0.468134780688385	-0.0804029831739371	0.468134780688385	0.660858480281594	43	0.468134780688385
"GO:0022840 leak channel activity"	0.468272923903945	-0.0818517531347307	0.468272923903945	0.660858480281594	10	0.468272923903945
"GO:0022842 narrow pore channel activity"	0.468272923903945	-0.0818517531347307	0.468272923903945	0.660858480281594	10	0.468272923903945
"GO:0008307 structural constituent of muscle"	0.468783896805037	-0.0799581634141874	0.468783896805037	0.660858480281594	13	0.468783896805037
"GO:0008320 protein transmembrane transporter activity"	0.469339330530862	-0.0788723888660635	0.469339330530862	0.660858480281594	11	0.469339330530862
"GO:0008641 ubiquitin-like modifier activating enzyme activity"	0.469598120973696	-0.0780683248361134	0.469598120973696	0.660858480281594	11	0.469598120973696
"GO:0051019 mitogen-activated protein kinase binding"	0.469645536923519	-0.0773002079534357	0.469645536923519	0.660858480281594	17	0.469645536923519
"GO:0030275 LRR domain binding"	0.470554857478133	-0.0759438285559332	0.470554857478133	0.660858480281594	10	0.470554857478133
"GO:0051721 protein phosphatase 2A binding"	0.470745237783303	-0.0742128573031051	0.470745237783303	0.660858480281594	16	0.470745237783303
"GO:0070008 serine-type exopeptidase activity"	0.47111215740425	-0.0742587332041191	0.47111215740425	0.660858480281594	11	0.47111215740425
"GO:0070402 NADPH binding"	0.471366506603522	-0.0734736352380105	0.471366506603522	0.660858480281594	12	0.471366506603522
"GO:0045028 G-protein coupled purinergic nucleotide receptor activity"	0.47179879352817	-0.0725439097308054	0.47179879352817	0.660858480281594	11	0.47179879352817
"GO:0001608 G-protein coupled nucleotide receptor activity"	0.47179879352817	-0.0725439097308054	0.47179879352817	0.660858480281594	11	0.47179879352817
"GO:0015129 lactate transmembrane transporter activity"	0.471917697543459	-0.0724310701425653	0.471917697543459	0.660858480281594	10	0.471917697543459
"GO:0019104 DNA N-glycosylase activity"	0.473110807357082	-0.06886797466616	0.473110807357082	0.660858480281594	13	0.473110807357082
"GO:0015278 calcium-release channel activity"	0.473977454060739	-0.0667722141852846	0.473977454060739	0.660858480281594	12	0.473977454060739
"GO:0099604 ligand-gated calcium channel activity"	0.473977454060739	-0.0667722141852846	0.473977454060739	0.660858480281594	12	0.473977454060739
"GO:0004683 calmodulin-dependent protein kinase activity"	0.474033406676392	-0.0657597291145071	0.474033406676392	0.660858480281594	24	0.474033406676392
"GO:0097110 scaffold protein binding"	0.47425305986157	-0.0651413948444543	0.47425305986157	0.660858480281594	29	0.47425305986157
"GO:0005104 fibroblast growth factor receptor binding"	0.474838433571787	-0.0647094032826077	0.474838433571787	0.660858480281594	11	0.474838433571787
"GO:0008253 5'-nucleotidase activity"	0.474977415612122	-0.0643139717441052	0.474977415612122	0.660858480281594	11	0.474977415612122
"GO:0008483 transaminase activity"	0.475551825443977	-0.0624091138826949	0.475551825443977	0.660858480281594	15	0.475551825443977
"GO:0030955 potassium ion binding"	0.475697158981123	-0.0622300428404535	0.475697158981123	0.660858480281594	13	0.475697158981123
"GO:0004033 aldo-keto reductase (NADP) activity"	0.47622667235729	-0.0608743762239256	0.47622667235729	0.660858480281594	13	0.47622667235729
"GO:0005547 phosphatidylinositol-3,4,5-trisphosphate binding"	0.476378789391207	-0.0597299604443094	0.476378789391207	0.660858480281594	29	0.476378789391207
"GO:0031402 sodium ion binding"	0.476378844659492	-0.0605947658230841	0.476378844659492	0.660858480281594	12	0.476378844659492
"GO:0016298 lipase activity"	0.476677230464272	-0.0586714308795742	0.476677230464272	0.660858480281594	75	0.476677230464272
"GO:0004198 calcium-dependent cysteine-type endopeptidase activity"	0.477014558009491	-0.0586765120408796	0.477014558009491	0.660858480281594	15	0.477014558009491
"GO:0030159 receptor signaling complex scaffold activity"	0.477523455824324	-0.0577636799415799	0.477523455824324	0.660858480281594	11	0.477523455824324
"GO:0009982 pseudouridine synthase activity"	0.477867220940555	-0.0566704740036328	0.477867220940555	0.660858480281594	13	0.477867220940555
"GO:0043015 gamma-tubulin binding"	0.47821340417754	-0.0553159891419992	0.47821340417754	0.660858480281594	20	0.47821340417754
"GO:0004622 lysophospholipase activity"	0.478382701297027	-0.0555625192880847	0.478382701297027	0.660858480281594	11	0.478382701297027
"GO:0003995 acyl-CoA dehydrogenase activity"	0.479126952739897	-0.0532159354358195	0.479126952739897	0.660858480281594	16	0.479126952739897
"GO:0052890 oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor"	0.479126952739897	-0.0532159354358195	0.479126952739897	0.660858480281594	16	0.479126952739897
"GO:0016229 steroid dehydrogenase activity"	0.479256886055167	-0.052597079210608	0.479256886055167	0.660858480281594	23	0.479256886055167
"GO:0008327 methyl-CpG binding"	0.479608027909662	-0.0519237358859496	0.479608027909662	0.660858480281594	17	0.479608027909662
"GO:0016755 transferase activity, transferring amino-acyl groups"	0.479987984240812	-0.0515925925931707	0.479987984240812	0.660858480281594	10	0.479987984240812
"GO:0008329 signaling pattern recognition receptor activity"	0.480233385887926	-0.0505973937689422	0.480233385887926	0.660858480281594	13	0.480233385887926
"GO:0038187 pattern recognition receptor activity"	0.480233385887926	-0.0505973937689422	0.480233385887926	0.660858480281594	13	0.480233385887926
"GO:0005501 retinoid binding"	0.483676220154866	-0.0417849628227251	0.483676220154866	0.663063889002333	13	0.483676220154866
"GO:0045296 cadherin binding"	0.483911538279595	-0.040895315893313	0.483911538279595	0.663063889002333	19	0.483911538279595
"GO:0005523 tropomyosin binding"	0.485176359469186	-0.0380033034245527	0.485176359469186	0.663063889002333	10	0.485176359469186
"GO:0070182 DNA polymerase binding"	0.485228256267419	-0.0379511418198668	0.485228256267419	0.663063889002333	11	0.485228256267419
"GO:0008553 hydrogen-exporting ATPase activity, phosphorylative mechanism"	0.485431805939886	-0.0374382942552188	0.485431805939886	0.663063889002333	11	0.485431805939886
"GO:0008200 ion channel inhibitor activity"	0.488508592027913	-0.0290691719490426	0.488508592027913	0.664832370762437	26	0.488508592027913
"GO:0060229 lipase activator activity"	0.489052114417435	-0.0280857217942038	0.489052114417435	0.664832370762437	11	0.489052114417435
"GO:0015605 organophosphate ester transmembrane transporter activity"	0.489307789623247	-0.0275167690486318	0.489307789623247	0.664832370762437	10	0.489307789623247
"GO:0070403 NAD+ binding"	0.490197369226	-0.0250881586935662	0.490197369226	0.664832370762437	13	0.490197369226
"GO:0033764 steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	0.490331900345398	-0.0245637072034451	0.490331900345398	0.664832370762437	19	0.490331900345398
"GO:0008009 chemokine activity"	0.491398343150287	-0.0218250847516077	0.491398343150287	0.665191443443719	21	0.491398343150287
"GO:0016004 phospholipase activator activity"	0.493117858480364	-0.0176952798577303	0.493117858480364	0.665191443443719	10	0.493117858480364
"GO:0035497 cAMP response element binding"	0.493810964117353	-0.0158544959910306	0.493810964117353	0.665191443443719	12	0.493810964117353
"GO:0035198 miRNA binding"	0.493940970260088	-0.0155198927099201	0.493940970260088	0.665191443443719	12	0.493940970260088
"GO:0045499 chemorepellent activity"	0.494312603547512	-0.0144308362223738	0.494312603547512	0.665191443443719	21	0.494312603547512
"GO:0070717 poly-purine tract binding"	0.494954554826023	-0.0127912735277116	0.494954554826023	0.665191443443719	20	0.494954554826023
"GO:0008409 5'-3' exonuclease activity"	0.496571770224378	-0.0087818886506329	0.496571770224378	0.665191443443719	12	0.496571770224378
"GO:0035250 UDP-galactosyltransferase activity"	0.496912770650638	-0.00786837186255159	0.496912770650638	0.665191443443719	15	0.496912770650638
"GO:0016805 dipeptidase activity"	0.497089918148289	-0.00745994161118289	0.497089918148289	0.665191443443719	12	0.497089918148289
"GO:0048020 CCR chemokine receptor binding"	0.498501909652698	-0.00381539413850923	0.498501909652698	0.666114145941722	16	0.498501909652698
